Country,Date,Confirmed,Deaths,Recovered,Case fatality rate of COVID-19 (%),Daily new confirmed cases of COVID-19 (rolling 3-day average),Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
Greece,2020-03-15 00:00:00,331,4,15.0,1.3157894736842104,66.0,1.0
Greece,2020-03-16 00:00:00,331,4,0.0,1.2084592145015105,54.0,1.0
Greece,2020-03-17 00:00:00,387,5,2.0,1.1363636363636365,53.0,0.6666666666666666
Greece,2020-03-18 00:00:00,418,5,1.0,1.2919896640826871,29.0,0.3333333333333333
Greece,2020-03-19 00:00:00,418,6,144.0,1.1961722488038278,37.333333333333336,0.3333333333333333
Greece,2020-03-20 00:00:00,495,6,44.0,1.0775862068965518,36.0,1.0
Greece,2020-03-21 00:00:00,530,13,0.0,1.616161616161616,37.333333333333336,2.6666666666666665
Greece,2020-03-22 00:00:00,624,15,0.0,2.4528301886792456,53.33333333333334,3.333333333333333
Greece,2020-03-23 00:00:00,695,17,1.0,2.403846153846154,66.66666666666667,3.0
Greece,2020-03-24 00:00:00,743,20,32.0,2.446043165467626,71.0,2.333333333333333
Greece,2020-03-25 00:00:00,821,22,466.0,2.6917900403768504,65.66666666666667,2.333333333333333
Greece,2020-03-26 00:00:00,892,26,469.0,2.679658952496955,65.66666666666667,3.0
Greece,2020-03-27 00:00:00,966,28,753.0,2.914798206278027,74.33333333333333,2.6666666666666665
Greece,2020-03-28 00:00:00,1061,32,73.0,2.898550724637681,80.0,3.333333333333333
Greece,2020-03-29 00:00:00,1156,38,0.0,3.0160226201696516,88.0,4.0
Greece,2020-03-30 00:00:00,1212,43,0.0,3.2871972318339098,82.0,5.0
Greece,2020-03-31 00:00:00,1314,49,0.0,3.547854785478548,84.33333333333333,5.666666666666668
Greece,2020-04-01 00:00:00,1415,50,0.0,3.7290715372907153,79.0,5.5
Honduras,2020-03-29 00:00:00,110,3,0.0,1.818181818181818,24.0,0.6666666666666666
Honduras,2020-03-30 00:00:00,139,7,0.0,2.1582733812949644,15.333333333333336,2.0
Honduras,2020-03-31 00:00:00,141,7,0.0,4.964539007092199,20.666666666666668,2.6666666666666665
Honduras,2020-04-01 00:00:00,172,10,0.0,5.813953488372092,16.5,3.5
Hungary,2020-03-21 00:00:00,103,4,0.0,3.883495145631068,19.33333333333333,1.0
Hungary,2020-03-22 00:00:00,131,6,17.0,3.0534351145038165,27.33333333333333,2.0
Hungary,2020-03-23 00:00:00,167,7,1.0,4.1916167664670665,28.0,1.3333333333333333
Hungary,2020-03-24 00:00:00,187,9,6.0,4.27807486631016,31.66666666666667,2.0
Hungary,2020-03-25 00:00:00,226,10,295.0,4.424778761061948,31.33333333333333,1.0
Hungary,2020-03-26 00:00:00,261,10,935.0,3.8314176245210727,37.66666666666666,0.6666666666666666
Hungary,2020-03-27 00:00:00,300,10,172.0,3.333333333333333,39.0,0.3333333333333333
Hungary,2020-03-28 00:00:00,343,11,894.0,3.206997084548105,49.0,1.0
Hungary,2020-03-29 00:00:00,408,13,0.0,3.1862745098039214,49.0,1.6666666666666667
Hungary,2020-03-30 00:00:00,447,15,0.0,3.355704697986577,34.666666666666664,1.3333333333333333
Hungary,2020-03-31 00:00:00,492,16,0.0,3.355704697986577,28.0,1.0
Hungary,2020-04-01 00:00:00,525,20,0.0,3.252032520325204,22.5,0.5
Iceland,2020-03-13 00:00:00,134,0,0.0,0.0,15.666666666666664,0.0
Iceland,2020-03-14 00:00:00,156,0,2.0,0.0,17.666666666666668,0.0
Iceland,2020-03-15 00:00:00,171,5,0.0,0.0,20.33333333333333,0.0
Iceland,2020-03-16 00:00:00,180,0,0.0,0.0,27.33333333333333,0.0
Iceland,2020-03-17 00:00:00,220,1,13.0,0.0,36.333333333333336,0.0
Iceland,2020-03-18 00:00:00,250,1,0.0,0.0,24.0,0.0
Iceland,2020-03-19 00:00:00,330,1,0.0,0.0,43.66666666666666,0.3333333333333333
Iceland,2020-03-20 00:00:00,409,0,38.0,0.30303030303030304,54.0,0.3333333333333333
Iceland,2020-03-21 00:00:00,473,1,0.0,0.2444987775061125,74.33333333333333,0.3333333333333333
Iceland,2020-03-22 00:00:00,568,1,29.0,0.21141649048625796,79.33333333333333,0.0
Iceland,2020-03-23 00:00:00,588,1,225.0,0.17605633802816906,59.66666666666666,0.3333333333333333
Iceland,2020-03-24 00:00:00,648,2,25.0,0.3401360544217687,58.33333333333334,0.3333333333333333
Iceland,2020-03-25 00:00:00,737,2,125.0,0.308641975308642,56.33333333333334,0.3333333333333333
Iceland,2020-03-26 00:00:00,802,2,92.0,0.27137042062415195,71.33333333333333,0.0
Iceland,2020-03-27 00:00:00,890,2,1226.0,0.2493765586034913,80.66666666666667,0.0
Iceland,2020-03-28 00:00:00,963,2,0.0,0.22471910112359555,75.33333333333333,0.0
Iceland,2020-03-29 00:00:00,1020,2,0.0,0.20768431983385252,72.66666666666667,0.0
Iceland,2020-03-30 00:00:00,1086,2,0.0,0.19607843137254904,65.33333333333333,0.0
Iceland,2020-03-31 00:00:00,1135,2,0.0,0.1841620626151013,57.33333333333334,0.0
Iceland,2020-04-01 00:00:00,1220,2,0.0,0.1762114537444934,57.5,0.0
India,2020-03-17 00:00:00,142,3,0.0,2.4,15.666666666666664,0.3333333333333333
India,2020-03-18 00:00:00,156,3,4.0,2.18978102189781,24.0,0.3333333333333333
India,2020-03-19 00:00:00,194,4,16.0,1.818181818181818,22.0,0.3333333333333333
India,2020-03-20 00:00:00,244,5,0.0,2.094240837696335,31.33333333333333,0.3333333333333333
India,2020-03-21 00:00:00,330,4,17.0,1.7316017316017316,51.66666666666666,0.3333333333333333
India,2020-03-22 00:00:00,396,7,1.0,1.25,82.66666666666667,1.0
India,2020-03-23 00:00:00,499,10,15.0,1.5945330296127564,87.0,1.6666666666666667
